Temperature (°C),Humidity (%),Rainfall (mm),Wind Speed (km/h),Seismic Activity (Richter scale),Air Pressure (hPa),Soil Moisture (%),River Water Level (m),CO2 Levels (ppm),Lightning Strikes (count per hour),Disaster_Risk_Level
43.101899662102035,80.88223220016224,208.2451720529493,122.11885283867427,2.9424692190300776,1007.6726204202046,19.769030311448756,4.21056976881226,308.06504794419016,0,High
19.125628324379797,63.301326294088824,153.79642594351589,102.77014648117262,2.7516956170256197,1082.645937255854,31.88173228730047,10.028829473958215,318.9536942069188,26,High
25.231990531507755,97.03936030871957,91.59320300901939,16.5647795116654,3.624333488951042,977.5945508795772,59.34964158218514,4.6724952729713305,301.357634804718,47,Low
18.40420563721767,47.34977328309489,63.79331291132884,43.378116944392474,6.0525653640628425,1065.9131662856737,21.011777594021453,8.191218545250186,330.5886372950852,23,High
42.74080854835688,70.60975145071585,9.956806368727866,46.47103129837035,6.139725203295889,926.7391308798873,11.633172713326124,15.601680474699295,313.7980017420919,43,High
41.32018060142943,94.5622484408014,91.18392037221714,37.49354195964318,2.837154911845057,1087.0788979335598,97.01168864184322,15.424496305808074,499.1604735559837,18,High
22.73824883145467,28.20077823925434,195.9488371593849,77.25084895645847,1.1988893172296582,1050.2846635062606,2.1981814809622913,4.562007558047703,357.7619939908179,7,Medium
34.79952138102537,94.9782789789161,281.4914455345448,80.33307223195088,5.691566308189577,1088.2668785573803,80.26974053360216,18.444466363097202,329.8536025338494,43,High
39.51666600603647,75.03085778406506,261.3613446789156,53.53289627566653,1.1549327596988808,1035.3234467105012,78.8035149575022,11.851363655296536,348.1992515991836,46,High
31.65602434798387,25.42696472841375,229.81943296059077,53.0683738104654,5.206432574063971,972.6807863998854,29.7214113845096,7.59848581924029,487.22511430802695,1,High
30.889517350680194,44.0770853557453,236.53420297598961,124.2833396859122,6.2407991525067805,1087.6362345049445,13.56266160073134,10.038711615617213,404.03204460487916,29,High
22.25556872701355,76.65376709162253,199.49547104279858,118.39392724795285,6.305503467550064,955.1133552618357,14.562864670542341,12.101425068754875,372.96361926157135,29,High
17.793083034176977,25.388048117501736,78.0860572698009,46.16937475211185,6.78124899593637,966.4345044123465,69.74316172371925,11.197810636915708,474.67829158184384,48,High
41.91647273859981,66.57363681410186,272.15850921174894,137.0682665809889,7.8557347940909805,1040.1616836003482,64.28065910861737,9.728100710723563,378.9980541098065,38,High
42.01254171489991,47.67064455623654,201.2196935717502,142.9222525503759,4.499630927683096,1053.0632599050773,78.27456742513867,10.098656081788002,367.0017139915392,44,High
33.99304371819804,69.67324142139816,168.132189294132,49.01138130450612,6.572242705766141,1085.8806967698308,93.74811723991047,3.5282382085577235,341.4565045099471,31,High
25.17089373146102,23.65936270500103,33.29684076404432,53.16374231895823,5.57255461829253,940.960481811242,69.1927363266592,16.25465808609359,375.5593647818823,0,High
25.476287238379825,89.7229444921901,134.11666314192763,75.84512301329383,1.679759458179143,1059.5996070438448,15.585153655144346,10.835206398820308,363.3368712033852,37,Medium
36.77867036610718,97.87911753419175,138.10748136057788,141.16812188005102,0.2312068038246735,1047.7092106793928,24.344261676541066,2.621597234094062,435.4607918596282,12,High
41.913307798577314,97.51022842285532,259.369082856801,131.44791497134673,2.560872471092404,912.7589112507196,84.21937308731145,15.323142031655559,357.9165409341454,10,High
41.61259272795352,79.97214653943398,163.99446605633653,15.38519438753847,3.9873033570385745,977.4446282420414,20.93060758342086,18.648879567547016,415.4399492845123,9,High
38.396266375728715,30.406899210450558,114.1201646911229,58.909611490712436,5.553953499857907,956.5530914120197,7.252231695448142,18.94613798473924,313.1784330063945,47,High
34.26094938462863,80.6610556743218,293.0400985531978,83.00567846246578,7.649633974528848,960.8980848708061,70.32800540422505,7.380354648223455,338.25783133930287,25,High
17.524198949851467,21.96695331670412,33.216177997894704,75.469870882731,1.7662114503554909,1096.5893759109401,40.2526355490142,2.7103374712150807,381.48105432226976,19,Medium
19.84886142283841,21.76988412231978,126.76452849358338,29.0794601905339,1.129948109086294,1028.5554826959856,92.00400525459035,10.367992532661303,487.3898507817391,16,Medium
41.956625655812374,45.8888175319633,12.607402551421586,128.8225156752232,8.671319527268947,1043.5352315587,65.02550710936616,2.2521845869844137,375.45039714313907,16,High
33.1928717897877,59.091455232373264,221.9712362300791,101.5411174495256,0.972401034387664,1095.323527463002,9.041897779166074,18.679748370252344,432.8148242399668,3,High
15.27591154849889,81.63259342462345,275.4229656597452,125.68625622777054,4.306419630964703,975.4403564915277,94.78565672536607,3.67159254710292,351.0174444842796,4,High
18.044146285980965,74.66363012852042,84.01119886514682,128.81464190242082,5.270073559139717,1060.368033690561,25.85572636402459,5.055317199023282,325.4067151946463,22,High
34.905053073241675,55.67221651013987,257.50250303973627,112.25337804986097,4.872369788166944,986.906192660899,33.72124904062858,8.132730537699409,311.70732001601004,45,High
15.15184751538656,41.89013330253327,87.66546913856934,65.8815901874576,0.7742894132964888,1073.9067343629958,40.2260413683542,7.663289371182516,361.08269970855025,9,Medium
19.82424154252496,99.76996001261689,273.23104849317457,91.58201325231369,0.5132422260325743,936.1315082622607,5.122429640431325,15.89325784795778,331.5322053593816,45,High
31.462013680997583,54.094504178877834,226.18857107903517,24.054810917961472,0.949350847149321,1089.5372354128558,49.65154222306049,9.126336411019247,334.80208960322483,27,High
35.7568559307808,56.11096194637404,241.47203305243158,101.04681262123616,5.270289154853512,943.7543416821759,12.331849107529225,3.415365200066738,452.15186167739,32,High
34.55883778507801,33.089905695333535,5.40196668013635,26.887988360892113,4.89910398870889,965.2441013961864,40.097032668835176,5.344197909721482,303.1676141889748,42,Medium
21.728079283816793,83.58476389999436,288.8431071222078,104.09243857652352,2.1036671283306982,1051.238446821356,35.07097879920843,10.18226770375044,411.5620251470869,25,High
36.36537664042608,75.49457806251908,218.00129762109697,34.4397241130953,5.739967276610324,978.7510283130813,77.28400834265034,2.949078348522698,375.89227611869296,49,High
22.117472624904003,37.66156902310083,91.42532861584,17.632695022532996,7.380607518500844,1021.6422753532893,80.3170511632731,12.233113512920282,401.30999998170944,47,High
24.76199094477803,26.590483649267416,248.8183994576541,24.792673521443614,0.3742106386193439,988.9147002138857,15.3412882389088,11.314946131022918,412.5660474429206,28,High
37.394742153540726,74.43994416597704,84.45635952447898,0.2988202828605402,4.483169491932381,1048.4739874179563,36.65511873792262,14.294046327645153,362.6735388914556,26,Medium
34.48898697141644,72.36089714249081,261.8261518698384,107.81094267802953,6.203793708924213,945.6662504737221,37.33531610318317,18.754092307587353,359.02177203685704,17,High
40.47670231482534,41.86076215985675,33.77411712358111,109.86015735875687,2.2708073436271836,911.6915974473754,15.141044393608505,18.245091222023113,446.68036986698115,39,High
34.7283867690103,96.06908498003283,211.10579323823873,77.24000248698891,2.769938147638342,959.9858794946133,79.84535050511906,18.921512361376628,474.2553976242314,9,High
32.04925810006415,32.08463134247202,162.2095429934731,24.204420158307556,5.522741126904454,994.861732973686,70.72283283354233,4.894311940474019,338.51632649170557,41,Medium
17.810243034842774,54.586784083408155,28.960341058632245,12.533150626603462,8.081417640993632,933.6040104385357,19.038178629703474,2.6313061327870924,319.5237521070298,4,High
26.031474091783004,95.4892736134079,72.56814847765169,2.8693449655930516,7.2893197827260945,970.9594579312777,36.6721908593799,6.04553400992897,479.5591612784052,9,High
22.956071030451763,53.57818535408978,3.721210883194437,24.862226544783105,5.248171971896252,979.9966036587138,10.580502485651422,17.90170345532629,369.9790927294797,49,High
22.319689301372506,71.08207581312683,140.63038963935176,133.628330247472,6.571995459815243,911.4783687376547,62.820659709304394,19.441069492469765,410.2634781325628,20,High
44.190316642573364,51.80755183702354,90.37957822800011,36.230526255252265,3.283402231870188,1016.6614496368409,12.137192454861967,17.18649902140952,371.9086289040007,23,High
26.792931740002814,41.937216187893604,179.50724528932764,53.14069908258235,5.76868975288882,1076.8686855942574,98.59341686249178,2.200354422550872,325.16046726921024,37,Medium
41.7613966553134,98.71821183678625,89.17134231258515,15.801822672199977,4.195634320148013,930.3485825906105,78.06820746878623,18.948559961195862,417.8663289895456,2,High
33.93415877991789,52.74672050520344,89.97573345209541,33.35419571222554,1.7094252281180482,1019.5616026803028,39.023854958399504,8.46716054701572,405.02817035392593,39,Medium
38.84433910624945,91.52793629433076,222.95795961948102,77.88368561703076,6.315644464895315,1032.9478409821693,57.85639322793544,0.18620581524707358,340.59871183823947,30,High
30.079112793155765,38.39636847128689,14.442850793506034,91.16290246434788,5.008181736139398,983.8669360838577,91.13418162164088,8.847874814963872,390.37380893045554,40,Medium
32.30711653879077,37.04837632200666,270.8684985575962,36.80284712493166,3.2275942375823226,1040.219517472854,55.40992803958261,0.9213833935093518,459.3895008031292,36,High
29.77553081456592,22.49072663076091,255.67916231735444,8.659823883767581,8.202052710707676,982.1463086982023,17.44984863979552,10.87755842322235,418.0852206215783,1,High
20.857289633941335,72.13334603007081,200.34140496792196,58.6549303691098,0.1884070604405994,1000.927457595487,37.87033555811593,6.771080548741026,319.383465413399,1,High
36.67356345784516,49.48210749790089,177.96647103221528,35.13050563895012,2.841958361245464,901.4706089108854,84.31448650297455,9.468698671880976,409.604299445827,38,Medium
23.423170873225672,89.14865998717096,267.69074944189566,32.93308848447029,0.511932579998819,1038.3440228269378,64.42130159896179,12.26340721486234,440.5476598579174,48,High
15.729478992943616,57.85679253532457,55.59905385861433,143.9794204070183,6.898745845994645,1032.268535788945,65.07243843338003,17.376021916356407,458.5406811561503,41,High
34.364168877215036,97.45547423317774,23.690748657248584,92.4450728888586,6.3189670870241335,907.6801754652689,86.68214856884892,13.238031529438572,425.8235157268534,43,High
20.31332038221147,34.84204125624969,71.85305097286144,83.53176647581438,2.9821699686268532,973.6500214790266,89.39730574625047,8.680977369563614,330.5316329081567,33,Medium
43.21375753058743,89.48985343644887,238.3734836100571,62.36626552849829,6.080966119863657,1095.8063681583335,91.97925717794362,16.388557073407302,442.03465331803216,41,High
43.617857310077625,82.12774822333934,10.401080017944997,64.34165001452163,3.5634350357635487,984.1473125137234,9.48491932531561,18.111642751462643,435.46836921630324,19,High
42.44593170661346,81.67374757152416,174.8420505250469,81.13575057571212,6.806284122801909,1000.3890810263683,54.41260019631009,2.3951993286439444,304.88537658812663,32,High
26.10476100766333,87.58265824935101,298.631254857393,104.46447105541608,4.0876529646303545,1081.9860316319437,74.05095212183186,10.638659551055829,382.34953351804864,3,High
15.463698495866023,80.88191927543991,256.7088281512618,105.32191442727442,3.71051755048499,1043.4523751731513,75.69268451270138,5.690239194848883,366.59004939247467,44,High
42.84955687763176,70.09762573051323,156.43370671307684,25.754086155817436,8.412569239394708,1016.4140262248447,60.67162019700039,0.941223957538948,433.88241285072866,43,High
27.84552444951943,30.499590214591006,19.092272785992705,75.01691281149405,2.2579118990163023,1059.5609362682144,16.678733518367416,13.370933902279706,343.22716246218414,10,Medium
43.999644571310085,22.602094359300153,249.41205431571294,61.7937142551153,1.084026059969089,1072.8732532911947,79.74205539416643,17.255415549184512,418.1743845948517,41,High
43.90859931267758,93.66782782525495,179.69355245316316,130.57904494040764,5.260888019335123,991.3776143474533,72.01113335149458,3.258053089547881,482.64119236283443,46,High
40.5902836640208,69.33202516165905,34.47989911787005,94.71283818275646,8.72389631055761,995.0216729863671,8.613577154903629,16.24827315247801,459.56047444172157,4,High
23.83346676208757,83.7229832780941,28.15718544700686,79.87560996239728,3.40055292354468,977.2101871303671,46.380982467437626,17.067914670738833,484.29154724330607,24,High
26.552931858057757,58.52178812100401,272.8880458309777,17.309196326837608,0.5583308726590337,1093.341228003692,17.39773995218036,18.28680885332967,495.70119338653797,48,High
40.534100145505704,29.38465511699156,200.76007888142354,90.84568339851172,3.053747405786107,1039.43325085807,33.74770457129719,5.305701781721048,302.1340254012326,36,High
24.50766015468833,30.014863376204033,248.78603979502665,17.580585852035014,4.553384888876026,916.6446132416145,1.8081092205685434,18.079061303797786,424.54825527549553,33,High
20.084782400582775,74.84522297831771,263.6936700846802,50.58098633486281,1.4573070596899234,1072.5919246626038,40.032986841075825,6.413255094728645,382.5678795517813,8,High
31.704037873750504,54.424471591957015,171.53170561449667,21.42629472214978,5.922919962508429,996.1119881672536,54.987692115621044,11.046760269110056,471.97089806702434,5,Medium
43.08464322482343,36.04197813602694,155.2339055265124,103.81104705365533,8.979744501091805,913.7507812844975,61.95825928270868,1.0101494166456426,350.36294040182634,17,High
35.88089390024919,59.327563739314954,129.12822309629706,30.937817075422892,4.065655283832994,1009.9434510326622,66.34903451287101,0.8776217673748721,496.2058978230152,13,Medium
32.10183510268095,25.13671496601073,95.08397633733578,58.7789059782039,3.192557010571914,983.4328557951404,83.629131310246,14.407464254644058,422.74159390874945,18,Medium
17.915294813123054,66.5577121531519,130.37878825761354,134.3512166428168,3.6063375015101995,1075.549880972525,21.546290727573002,8.88959955955582,458.7074804457662,13,High
33.45021680097509,41.51947235480782,232.1638967190469,30.647457509845545,1.0363156055568101,940.7989207218775,12.048182243846794,5.125847507384352,317.11991056455366,39,High
44.7016155031279,83.80472805097506,180.57702930453948,76.17075959381687,7.949462412836014,1065.2929218984366,85.15371718979256,3.808269920498204,336.691576951773,16,High
19.202520457095723,44.8289567138859,267.75698698645385,62.8907491749033,3.7334308996921677,1011.5377382370906,15.661281489264988,13.399069817184362,451.68073460684064,34,High
30.5498895709121,56.4176119265441,133.01400431375632,2.71860615685946,3.485469702823572,910.9220606426939,97.47600813361953,0.008030880506797455,304.39730440786474,28,Medium
41.32119215783867,20.92964319264805,182.1268736156262,118.91371703592192,5.937212456374269,1094.369060265097,84.2538229398637,16.117823383937086,463.37559717875655,41,High
37.22305853262613,25.795751023564712,189.3922659275966,10.356885947189959,3.978300788380112,1002.52304882064,50.08766058895991,1.5849921225985764,302.7898037383823,16,Medium
35.910472229858044,51.399484512534784,177.50914869189765,71.13825314654304,5.8341012192706145,958.1753708463165,98.14214249220252,3.829792298162389,431.42376781225465,42,Medium
36.07452251961328,58.39510677736988,210.7901319256549,84.10174424084249,0.5530166111770876,993.8813683978516,9.737672910800422,7.724727905981792,373.0187840463612,7,High
25.784734536592655,68.0016438495443,71.23004051244189,94.26396849218806,7.323510093500047,1071.571556703498,30.306576117510165,9.697174794322072,422.2989705438398,0,High
23.8077553279348,43.33300629674426,153.7091332637372,103.29474439618134,8.464535575914624,960.9806248770127,63.822441504061146,7.099902316278836,439.20628139782275,44,High
39.28083466435541,75.5985508901234,31.2674408425043,37.99085752840726,5.838888475434474,938.53527929734,35.00068684731787,6.414243299685878,368.4950438372608,35,Medium
39.30340184037542,88.80979177513636,115.35339829344376,1.496816498767406,8.591093359729296,925.8142493861762,92.83725519807918,19.278320241463767,321.59248962216714,6,High
41.01216955740311,82.38807911146799,146.30012058637934,108.5165493532368,1.3628908293296695,959.5718796780423,6.562608817781756,12.831593624867885,313.9291735496531,45,High
42.397216576694134,23.16950602786857,195.66727786364174,80.34848990213679,4.2967457053231835,1056.0096174080086,54.941183206096454,0.46865910734776417,417.78720451250956,4,Medium
30.340271965828133,58.44055578062631,285.15931577586105,125.41765548108731,5.416260605509025,994.3252730390524,59.08662673951145,8.603518168886264,404.1310707468223,23,High
30.045488840615988,28.39441427345399,180.19531996450675,123.20825443510414,5.23562982679068,945.4963207387079,65.27281237772242,17.500173994879404,448.4402018242265,27,High
38.948855369003255,39.363601269002196,223.07817485296795,126.49892516818248,3.6131560118013892,933.2369999219499,25.566622333181442,6.029123728213359,401.9471020007874,42,High
34.498917923332954,98.93300746137172,151.87981784856083,72.76419899693103,3.0427596842963522,966.5458953020758,36.45664275198644,1.8911268954877647,384.48915800617584,16,Medium
36.059006317731104,31.39964343212106,190.2312094128994,50.04425937552985,1.1414162029537693,1087.9848745771417,84.36805296649777,15.167695431798355,379.61743564724617,36,High
38.873780083083034,59.911052276108485,21.27966484013203,118.7337303887055,3.5256820550605035,968.6053425180048,19.494276897015983,12.120276638721625,305.2893805195335,19,High
41.70016025452699,69.45245874544952,76.31747425255409,67.69411695438824,1.4639473359493662,1097.6248151909272,82.68678471733621,11.406250156530078,367.1114403393314,2,Medium
25.139854705546075,76.19719764352831,108.55592796154161,27.516329460515177,6.609291088429965,997.0460911530712,56.26554229027424,1.0715311921481585,495.2040315048988,36,High
26.26748857919832,64.77189467895313,141.74800650195408,128.24610293422114,1.87947841945131,935.8327836580302,76.21875111940821,2.8099801959103465,474.7111152454178,25,High
17.81945819522607,20.781667793534695,13.694623650715121,132.3839815158521,0.5270877475608047,1078.2280183587018,71.36073662634715,12.450987924262275,365.8756134068435,14,High
32.34840422988522,46.11690465951935,42.007229265995306,69.94646342102551,4.971295240355109,992.0710746269654,20.7511495384879,4.156476829176716,417.5590810132744,47,Medium
16.078268213902263,61.416931470776916,83.04429233739174,11.35495909646812,5.357067594474614,1041.9342687009048,56.88127364338729,10.081401594968487,469.4593491070988,7,Medium
28.967940543973803,27.02931993158667,291.4598072703152,58.173913487539686,7.847217551524549,1096.7423166418303,86.77231528050923,10.89763372058787,388.25486735001374,12,High
31.2793390412273,48.050154496734464,99.40410213091523,120.5306489193905,5.192834511759137,910.0350700639948,43.211623680192936,5.670143805418788,303.5915727500302,47,High
23.596237563848533,22.656248703309323,144.61231743362475,135.2661042819343,3.1093276835110117,919.3389119575135,96.65907702233167,18.968503110829857,314.902092363728,2,High
32.724997817070324,26.28627977240166,58.82931382151788,30.520911374639375,7.227106933736884,1044.0913482925512,45.221510010171805,16.8492821367115,402.0785442697413,0,High
15.915007498171484,51.75386209612768,183.23402132273048,10.046041803790729,4.862510038686789,956.3650006590944,14.278563666788468,14.44747015265597,493.8878751351757,8,Medium
16.12044566247643,30.617260323444828,84.20496465479229,131.6025679699258,0.7135225616807257,936.8602793900199,38.94346800776732,1.5598773281881817,438.64190844377356,30,High
39.67801681978975,65.40326786092464,62.097773531528034,58.410740846831295,5.09265504281922,907.8723759639458,95.17024063905372,2.122600386180389,314.1832382877139,40,Medium
25.805719242337886,75.15719753098125,154.97178853379373,81.26414464013449,8.172166908794962,904.3693423972404,31.97208493398542,9.855626917299114,337.87217515837256,25,High
18.811815379556542,84.04693592872663,1.6517397481262464,145.20987180761384,3.5668136294839847,1054.8971206239582,86.80981598670628,3.2142669838197135,454.26462864337,16,High
30.667297801644132,36.012019539584806,2.2992097947675982,9.984709187133427,2.666932217098201,926.88668547391,88.12506816818897,19.56530927058948,468.287951991249,33,High
38.09980659295832,33.398606580725584,65.72064273055733,97.24770111781433,1.2912251131621804,993.5441231942302,35.01865243319611,3.170404680548189,423.5389172377182,8,Medium
21.474630824905297,28.36542722675202,11.016408750246342,11.11581338623006,1.363009697418216,1021.1793630358966,8.325765805063213,9.74935670927948,428.8846339259633,12,Medium
33.68671427457001,70.91441996349093,32.40772623920741,56.32033926997506,3.89494335907637,985.6703601137692,72.45579091588182,7.282421136830108,305.6674900766769,4,Medium
17.56042394981304,76.5180581189521,101.65819480162548,120.57218177901701,5.361118417453766,905.4213304672467,31.1512299013986,12.787728429081959,465.7060519163017,40,High
16.55045163505823,22.526891586051363,240.77570387394385,65.02083491334515,0.7255386465264158,1056.7003005175818,78.29236142575724,2.5807281777884983,457.65504163416597,12,High
30.94063894704444,94.89697969949519,171.61459301079026,149.57735308544255,8.456117301226492,902.1026449083307,44.26548482604331,8.606328560847817,351.8070288206694,0,High
31.219053648303195,24.157702692117795,153.80031778692492,83.85889274199033,6.7962025570067635,1052.3779788754969,48.52667423426216,5.494100656142873,441.7353439931014,24,High
34.1228970449462,63.30370682408564,88.0466469624365,48.174322895393026,5.279615264552964,1078.6608987576246,77.79094067485369,17.75503049343376,342.97092128499963,46,High
36.78274001167985,76.72484155607332,279.5261158298449,33.01669888571297,7.455948038450917,986.5679842114345,38.23633310616279,0.8117142426939017,308.0660322103026,3,High
44.275562383876036,89.67752989968685,119.1045123711575,52.57808014292427,0.7216808113090196,1007.1084946195597,44.31273453229145,18.274549880129186,340.22730851807546,35,High
30.48901044903586,77.12695457059422,26.127830038731446,55.87999106393262,4.291549899598119,995.3966785235308,37.619046876962216,16.65988277106001,335.7257753508599,9,High
24.688694188237378,84.13824664558335,185.1199548353404,10.307051658594146,5.67083814175497,977.8417237246878,36.734051527728,5.951414328816309,367.54959934696944,27,Medium
38.85558584306111,47.15601540342448,34.15151804298042,55.43612991401597,7.4578761550646036,1077.484907074072,52.594657690145944,15.785813093542094,383.6898994350916,5,High
23.124967537862226,85.18600909972098,103.56694284050762,69.63577796088374,7.051226040443409,1078.786702133998,80.87994445011508,0.6242712067749512,401.7077782995416,26,High
28.169142621169083,26.409187710774013,152.22358161534265,108.4106628358207,2.493623247420597,967.1632729283069,36.176831192256586,19.33731100586787,395.35077510166565,11,High
17.35369144026798,91.58533248484221,262.26675740555277,98.50942270824119,8.467921526032839,1023.0139508029396,52.42547205377367,10.531898851795788,354.1349211930579,47,High
15.760522302463725,63.8073900922989,148.0639741020356,106.31484828437314,1.119112572877833,1085.3815124291727,67.07273254426008,6.065620521308905,305.83413371481487,2,High
43.87945244033775,85.3838215969995,210.67762980949928,1.2545522815285648,7.8762025675903695,1092.4116997882702,26.9439446303655,7.2516642518935415,421.02032444743014,45,High
40.079403615366175,56.18546276146401,297.8450516997211,32.65010993708041,8.738462246441568,1001.7918080844095,27.752280490239258,1.3281070692099473,379.14896596947085,32,High
35.87922618281094,71.48621561572199,39.44673596939449,99.25264325997847,1.59438170900363,990.5649610568654,93.34131270234548,19.786990280840783,359.73443147750993,9,High
27.268588332428095,62.11221287488905,82.41945765585585,72.59840522696207,6.4985945778340675,955.7388631857052,72.35345733310886,0.7858389030138491,473.38820856610243,30,High
20.19882960212537,78.52716174042655,118.37282267929392,0.7970213502518919,0.3625696690019862,1091.774374638082,57.71866762233089,13.098142462957181,449.348661559632,14,Medium
19.69311128013258,26.530398562447168,126.54845356164941,120.67419636477335,3.6488054262523946,928.5628608945734,64.7720054420612,8.854718554129166,471.55310967448844,6,High
22.50728694493786,24.828166719245104,123.30632257966373,115.9214359935506,4.646549692779066,1015.965915209545,2.9299443103418366,18.978324363774302,398.9965589424922,35,High
31.476799941183614,39.768258720811716,272.2833007669665,82.2628744490344,5.225807033186706,956.5100535037278,61.81029655616969,4.919994806135904,326.1862504253555,13,High
36.437877681001865,32.76357440905507,214.20979334005693,9.969498866440818,8.423435234237036,955.8016580695594,50.95088732242019,10.641736478760226,439.2442872242545,47,High
34.80592130153194,89.74268532737614,182.37156422721114,114.9772574298877,6.050256185647752,980.9937174752376,54.574967977943565,9.64712417165506,341.21475598743507,13,High
23.398016908378285,37.53711898864354,92.81181535883462,87.55703815970459,4.331501560973133,1099.7585871631309,35.94238268308171,14.057328881002027,388.24593381834336,2,Medium
43.64595841989582,98.0692204655305,247.1371152663884,117.29399657369387,7.287075326393004,910.9932613679645,8.14738977129419,1.3602046390484102,313.0001577897777,48,High
37.13690750087305,46.951663341688544,286.5181534454967,112.76204885937607,8.55479538858968,1015.7083636407062,19.33392336120522,3.875782600467097,465.0616804845965,45,High
31.63062157534202,34.569433255095944,246.35948476506795,120.45031079367557,0.19859533814061758,916.5144316070555,95.07447132126717,4.291296401856997,325.1881282095001,49,High
33.35162238703057,83.17588057139832,0.46953155744187125,77.70120996069372,8.842691450304349,930.9041659981037,40.8699562270934,14.763015096833794,480.6195014098619,2,High
27.588001872833697,72.69662204007008,190.9204110550221,21.048677729027247,0.775189251573123,987.9125883545797,46.66831558308642,3.7827739265348015,472.8461204523114,21,Medium
22.431929685034724,59.85565731625112,15.340614432630218,100.6736210069533,7.329481013418852,1002.0920262692882,5.270978985343899,11.469835277819534,392.9165528878492,18,High
25.679180359537845,64.42908407501051,77.28216610011656,93.07106775779559,2.5230127729627125,951.7584816729048,3.756622954398059,4.304876410019074,448.8736408607981,34,Medium
37.735383313931074,77.53614226178111,17.857410104331507,111.33797807986308,1.1896169197848456,963.2914261748832,71.71814470467577,17.232499001679567,423.88901476363066,11,High
15.431804658892677,38.2763793065039,181.13863588481632,25.482150907610297,3.958700757424514,917.3934040511866,53.80946641211113,18.84370908979277,460.61512846754897,4,High
18.482179215207488,99.70671328453935,205.97697404778202,29.246279985043383,5.795609215028522,960.6439567688501,50.87059842162667,10.369859498844809,386.3610201571824,9,High
16.380079260652582,97.98345297174265,34.34629141977153,133.56142758289928,3.428566605211275,1093.3116878761089,24.312453042266867,7.046177684183565,457.16169684887,40,High
16.221864069569104,72.02605490775495,115.15166491349385,112.49666976781062,0.4910886745442906,1088.9414763344964,74.47507316299222,4.681155500349982,392.4913634130296,32,High
40.66381752033021,35.96339607433161,136.8709526866626,136.23427330504845,5.395150256928449,966.975658027397,16.82365791084919,0.9956200304608753,488.1931575685588,12,High
36.109735781400715,74.41825939450331,110.71590652827497,113.80729817458811,8.121629484996072,1014.1707872557523,18.993474366102003,5.370001523949908,397.2744201650295,34,High
29.225214872619755,25.775872718334067,36.30750014555792,89.57329589854528,3.4489382935252655,1081.9190782221888,46.07121713482755,13.084715598906358,392.52385438674594,31,Medium
17.935024819530042,22.452200176464487,125.68433705624263,98.11991055418105,1.9469949986774433,901.2367645281794,28.62798621119409,10.672338626184217,457.01437231270256,10,Medium
29.74847625350497,40.6146310808971,225.35341434252544,133.3691885910015,3.9831961133953384,1062.1367140675184,24.746298123314638,18.880825565618547,464.31553835216755,47,High
29.204153123416972,57.009836539145304,21.30229935997664,86.82101317679108,0.43526439943902784,1089.6739105577838,64.52376445533316,7.925545249834012,410.8978228642342,37,Medium
20.196056097300456,89.46180043267044,24.054004224571035,94.85869864925812,7.384388260322473,918.2651468667115,65.09717452185446,13.87726684656789,335.95956269901507,23,High
28.01554947713919,78.17352558130465,106.43138755079526,23.471507400540087,7.437067298551681,932.2895372065842,82.45170697999292,9.786454949502428,393.5516461915159,34,High
26.955142031921206,79.41652169599848,282.5177134856775,71.0881830174154,5.292004170866655,1092.149260554271,41.77085669729759,10.251524318484233,493.61450058193566,18,High
33.47550294156649,54.03946675584603,200.5717940168742,107.45956679371484,3.177926000445505,1007.5080287280692,7.308509102615024,5.35548629208235,450.597238607837,5,High
34.052809526029314,47.674799403757035,203.60098700176945,40.641404747454814,7.19805028001205,902.8393268943447,27.366638492145768,9.099015536839994,462.2325207758264,39,High
16.359120293161336,49.683101038768214,108.5759972513595,30.338127078680238,4.992183223095305,951.5263997527059,98.00054631968169,9.415699940254145,306.565099763848,44,Medium
26.238378438794136,99.01196509888463,178.09823736256152,47.074021233662336,7.433390776950146,989.9887348537719,59.62585752327021,14.132850434978678,393.57189252683196,43,High
33.77579747142709,23.2087353129986,3.0393552083230135,36.22509419892502,5.683129133247186,1038.5817822049535,70.97370848010203,18.81279998372228,429.3242267315111,41,High
30.094087757402633,89.36251968979589,190.82881392286265,32.23689555545938,7.059649258915176,1046.6320756273599,0.7357829625414536,6.586425549650086,466.006536725615,34,High
40.69469523564967,66.29403268579148,273.98608427287104,63.72762643021304,5.38706693895984,1099.0843025850913,51.820573218252086,0.8440093716259689,309.8547307165543,3,High
34.760808948568354,55.08923353516724,183.77204050344577,136.17577708253012,3.727269613940996,957.5022398767518,3.7528657531803122,9.925902510012794,470.48777712837466,32,High
19.88803281244289,78.02061283321092,262.1095780399035,76.05894701080774,8.621512739335238,1007.6440203736951,56.9230212091448,10.889226642983372,409.68018734838233,12,High
17.117062422012896,58.93351531397623,217.19191663982815,28.188057122298453,4.870024423909602,1006.664709571921,92.07708496360753,3.368811022638305,339.462794115212,35,High
34.27257834618947,89.87385904653284,36.16752492110707,11.545750407131111,5.445805666864845,981.1290518894475,96.84191305004079,15.209292125521333,363.45104328994,42,High
15.795339316248654,92.05614912090068,270.73599218575254,104.42342177068879,1.9843887547327432,933.8323787684841,54.055267538892416,19.698582168829834,356.38591035031214,18,High
